main_genre,sub_genre,artist_name,track_name,album_name,spotify_track_id,popularity
Metalcore,Electronicore,Asking Alexandria,Into The Fire,Asking Alexandria,4MfmOFtBjkMr7DTkjrG9xe,53
Metalcore,Electronicore,Asking Alexandria,The Black,The Black,437WoAwHUZFl9NDnfa6eYA,51
Metalcore,Electronicore,Asking Alexandria,Dark Void,Where Do We Go From Here?,76DODhl0vwR4CpWKexVF4U,51
Metalcore,Electronicore,Asking Alexandria,Psycho,Where Do We Go From Here?,2oeD1y0HnIBhHW5pPtyE0w,50
Metalcore,Electronicore,I See Stars,Anomaly,THE WHEEL,1e2kF51P9fFduWMXsSJ1Tp,53
Metalcore,Electronicore,I See Stars,Running With Scissors,Treehouse,7EPDd6jv93aeLGR4wIFHxK,50
Metalcore,Electronicore,I See Stars,Calm Snow,Treehouse,5040vVHs8B9MmFzHzjQHBK,48
Metalcore,Electronicore,I See Stars,carry on for you,THE WHEEL,0nWa6iG5GO3msSXyjQImMA,51
Metalcore,Electronicore,I See Stars,Murder Mitten,New Demons,4OuQKBxw9uvXlNOrqeIyA4,48
Metalcore,Electronicore,I See Stars,are we 3ven?,THE WHEEL,2H9TfOZrbs8YjwwRIitj9L,48
Metalcore,Electronicore,I See Stars,Ten Thousand Feet,New Demons,2B9b6f9fd4vSd3XYanioO5,48
Metalcore,Electronicore,I See Stars,Lost It,THE WHEEL,76gmXvNppjh9Ugj0HkgeiP,49
Metalcore,Electronicore,I See Stars,FLOAT,THE WHEEL,6xyGVLEFVQSsUy3z4yNADd,48
Metalcore,Electronicore,I See Stars,Eliminator,THE WHEEL,0lkPcWWGuj2q9YHox1GWZE,46
Metalcore,Electronicore,Sky Eats Airplane,Giants in the Ocean,Everything Perfect On the Wrong Day,5eBtEKm900dfeF2q4NJWc2,28
Metalcore,Electronicore,Sky Eats Airplane,Patterns,Everything Perfect On the Wrong Day,6cUQUW0rj0Mp0hX5SBNLpp,24
Metalcore,Electronicore,Sky Eats Airplane,Numbers,Sky Eats Airplane,5JYxQ7wUQAtzv2P4x2Jo1N,23
Metalcore,Electronicore,Sky Eats Airplane,She is Just a Glitch,Everything Perfect On the Wrong Day,6HJGzN7BdmCHoCvYjma1Rc,23
Metalcore,Electronicore,Sky Eats Airplane,Long Walks on Short Bridges,Sky Eats Airplane,6aegEyT9ZhDYh7VYTnuEWU,21
Metalcore,Electronicore,Sky Eats Airplane,Honest Hitchhikers Asking for Cash Handouts,Everything Perfect On the Wrong Day,43POOIWS5SJmgGBiMsUjJ2,19
Metalcore,Electronicore,Sky Eats Airplane,World Between Us,Sky Eats Airplane,4xfFw8QLeV1fIAHVOotpS3,18
Metalcore,Electronicore,Sky Eats Airplane,The Opposite Viewed in Real Time,Everything Perfect On the Wrong Day,3v8P0mRQzwV3UZOR6qK2EP,18
Metalcore,Electronicore,Sky Eats Airplane,Transparent,Sky Eats Airplane,5OxjTsnykbD3BZYBCyyGNf,17
Metalcore,Electronicore,Sky Eats Airplane,In Retrospect,Sky Eats Airplane,0SLHo3TUfZBLLQ2OD6YlVn,17
Metalcore,Electronicore,Abandon All Ships,Take One Last Breath,Geeving,5mTZwueMEitw4xNE2gwmls,34
Metalcore,Electronicore,Abandon All Ships,Guardian Angel,Geeving,28wP1g7fqufQDMHvwq678q,24
Metalcore,Electronicore,Abandon All Ships,Geeving,Geeving,4y5LOWpjDEpeeTEJzdOJ5q,17
Metalcore,Electronicore,Abandon All Ships,Infamous,Infamous,1ZayZGr5uyOawIVYfg2Edd,19
Metalcore,Electronicore,Abandon All Ships,Megawacko2.1,Geeving,6DOisuaQqHGqDNfLgCnJnR,16
Metalcore,Electronicore,Abandon All Ships,Loafting,Loafting,6mqMfl6dd2AbHGtrQKpZNH,32
Metalcore,Electronicore,Abandon All Ships,Bro My God,Geeving,6Ri9oSz0OVF3RX37SO3Dib,13
Metalcore,Electronicore,Abandon All Ships,Maria (I Like It Loud),Maria (I Like It Loud),5vn2By5g298gqHubGrJ6Gz,27
Metalcore,Electronicore,Abandon All Ships,Heaven,Geeving,3bnxierq0EEDCvthvTv5ZG,9
Metalcore,Electronicore,Abandon All Ships,Strange Love,Geeving,6yCApoeQsxxcWTbXD4cS6k,11
Neoclassical Metal,Neoclassical Metal,Yngwie Malmsteen,Dream On,Guitar Gods: The Classic Rock Anthems,0cMnTQQfuL10cHQilKBV3L,46
Neoclassical Metal,Neoclassical Metal,Yngwie Malmsteen,Rising Force,Odyssey,3SgshUlk02dwRHeLm0ztOi,48
Neoclassical Metal,Neoclassical Metal,Yngwie Malmsteen,"You Don't Remember, I'll Never Forget",Trilogy,2O6g3yvCX7vdcj6yKfdYl1,46
Neoclassical Metal,Neoclassical Metal,Yngwie Malmsteen,Black Star,Yngwie J. Malmsteen's Rising Force,1AV3rIWvecCLHb3dlLmTVp,42
Neoclassical Metal,Neoclassical Metal,Yngwie Malmsteen,Far Beyond the Sun,Yngwie J. Malmsteen's Rising Force,6PMXINa4seDGTStbepU6lE,40
Neoclassical Metal,Neoclassical Metal,Yngwie Malmsteen,Heaven Tonight,Odyssey,4waaVrk6eGdYLKt0f0zptV,41
Neoclassical Metal,Neoclassical Metal,Yngwie Malmsteen,Dreaming (Tell Me),Odyssey,4NsREnHwyAHwxrvVkavclz,40
Neoclassical Metal,Neoclassical Metal,Yngwie Malmsteen,Trilogy Suite Op: 5,Trilogy,27bQHS3cxL7EZm5ZmFABzj,39
Neoclassical Metal,Neoclassical Metal,Yngwie Malmsteen,Hold On,Odyssey,0VhjuLchiXIIROcNEoFBiv,38
Neoclassical Metal,Neoclassical Metal,Yngwie Malmsteen,I'll See the Light Tonight,Marching Out,3LOG7xvLnU7OmGnHyzDenk,36
Neoclassical Metal,Neoclassical Metal,Tony MacAlpine,Tears Of Sahara,Maximum Security,4NUzUuCD7eFm3ot7Te2PfG,37
Neoclassical Metal,Neoclassical Metal,Tony MacAlpine,Death of Roses,Death of Roses,6tN0dVPCjMbwMNThgYQKZh,33
Neoclassical Metal,Neoclassical Metal,Tony MacAlpine,Chrome Castles,Death of Roses,38DzeSvpFtWlBVleELTTKp,30
Neoclassical Metal,Neoclassical Metal,Tony MacAlpine,Electric Illusionist,Death of Roses,6mXWeJ13jsPNkrrNuFAnfz,27
Neoclassical Metal,Neoclassical Metal,Tony MacAlpine,Exhibitionist Blvd.,Concrete Gardens,6Cm5VRTpPuzzzLWy39y2iC,27
Neoclassical Metal,Neoclassical Metal,Tony MacAlpine,Wheel of Fortune,Edge of Insanity,4fJtxlHglpyLDURtzELSSD,24
Neoclassical Metal,Neoclassical Metal,Tony MacAlpine,Autumn Lords,Maximum Security,4KFwaho0c5lFEJTpbtifX1,25
Neoclassical Metal,Neoclassical Metal,Tony MacAlpine,Hundreds Of Thousands,Maximum Security,0iT8GyzWzsfeMNRZYtgeog,24
Neoclassical Metal,Neoclassical Metal,Tony MacAlpine,Edge of Insanity,Edge of Insanity,2KXniy5pgunpr3h9nvXRxZ,22
Neoclassical Metal,Neoclassical Metal,Tony MacAlpine,Entropy,Death of Roses,60Ixxxho9OzWHP52jD0rCF,22
Neoclassical Metal,Neoclassical Metal,Vinnie Moore,Lifeforce,Mind's Eye,1VbUWVHLTFDTR5SpLxwbrh,29
Neoclassical Metal,Neoclassical Metal,Vinnie Moore,The Maze,The Maze,4scAsdd1L0LONlyYdusyR0,26
Neoclassical Metal,Neoclassical Metal,Vinnie Moore,In Control,Mind's Eye,4lOSKPaNIMXbmcnlcvIysG,25
Neoclassical Metal,Neoclassical Metal,Vinnie Moore,La Grange,Aerial Visions,0ctWM0kQH5l7DQYGb4HEPF,23
Neoclassical Metal,Neoclassical Metal,Vinnie Moore,Daydream,Mind's Eye,1cwxvtyMm80cZRPVivEqSc,23
Neoclassical Metal,Neoclassical Metal,Vinnie Moore,Faith,Aerial Visions,5P1WPvH1NJqfvT80f0btKp,22
Neoclassical Metal,Neoclassical Metal,Vinnie Moore,Meltdown,Meltdown,4PUbKLmUlHGwIE4YWO4WhV,22
Neoclassical Metal,Neoclassical Metal,Vinnie Moore,Rain,The Maze,4lmhVHC5sU5PLqpPDlcdLV,21
Neoclassical Metal,Neoclassical Metal,Vinnie Moore,Same Sun Shines,Soul Shifter,36bYlpdbPfwne3ISGdC0P8,21
Neoclassical Metal,Neoclassical Metal,Vinnie Moore,Saved by a Miracle,Mind's Eye,1pHBBFzxh8n2ZeI9GZZNJy,20
Post-metal,Post-metal,Neurosis,Stones From the Sky,A Sun That Never Sets,3QXLyecihSPObaad8K4AES,32
Post-metal,Post-metal,Neurosis,A Sun That Never Sets,A Sun That Never Sets,1HDayRuE2eVx9Znwk51PpM,30
Post-metal,Post-metal,Neurosis,The Tide,A Sun That Never Sets,0KiSRl2usPXSGaBaRhKnmS,28
Post-metal,Post-metal,Neurosis,Lost,Enemy of the Sun,4nM3kIpcQedQdjLydqCWev,23
Post-metal,Post-metal,Neurosis,From the Hill,A Sun That Never Sets,6uTNkcumKdisUOkNNWaCbI,25
Post-metal,Post-metal,Neurosis,Erode,A Sun That Never Sets,7cwLWxZoixLvsj25UJnfln,24
Post-metal,Post-metal,Neurosis,To Crawl Under One's Skin,Souls At Zero,1gnLVOkR31OOeqmELkRibO,19
Post-metal,Post-metal,Neurosis,Falling Unknown,A Sun That Never Sets,6DtT4umjjqAhX6L5X2Y7tC,22
Post-metal,Post-metal,Neurosis,Souls At Zero,Souls At Zero,6GBOA8G4kdea9TsWeDFAmz,19
Post-metal,Post-metal,Neurosis,The Eye of Every Storm,The Eye of Every Storm,1NCH75PUFQKgqGJjYx0CVx,16
Post-metal,Post-metal,ISIS,My Thing - Vocal Mix,My Thing EP,5GYZmFWkjpCUg1RbY3zBUp,40
Post-metal,Post-metal,ISIS,That Feeling,My Thing EP,3Ba3UkbWrppPUiKDwFMLwD,6
Post-metal,Post-metal,ISIS,Open Minded - Original Mix,Open Minded EP,1bWXwRCA6dovhL3icwBABS,3
Post-metal,Post-metal,ISIS,R.I.O.,Open Minded EP,1gLoxToBXEUlXImef8iStL,1
Post-metal,Post-metal,ISIS,Absolute,Absolute EP,5FfFrdVLo9dfDW6wOqyiut,0
Post-metal,Post-metal,ISIS,Rush,Absolute EP,4Jc0gRhVHvi5oEOLm1E1tT,0
Post-metal,Post-metal,ISIS,Open Minded - BK Remix,Open Minded EP,27fpQZisAJUpu8BcRqJYvu,0
Post-metal,Post-metal,ISIS,Compact Desire,Absolute EP,0yYKhr75yQXiPc2GlLw2em,0
Post-metal,Post-metal,ISIS,Circles (Artist Invisible Radio Version),Circles,3T6aR4MzvdVRY3xRYEtQSW,0
Post-metal,Post-metal,ISIS,Circles (Artist Invisible Remix),Circles,0dWapo8uVgNxxfz5muhlIB,0
Post-metal,Post-metal,Cult of Luna,The Wreck of S.S. Needle,The Wreck of S.S. Needle,4kiFl9VNw2JEPsxhd90Q6a,12
Post-metal,Post-metal,Cult of Luna,Cold Burn,The Long Road North,5PicWccABB6u19lRuMgqid,32
Post-metal,Post-metal,Cult of Luna,A Greater Call,A Greater Call,6ECByDsrF1WDse00f2qT22,9
Post-metal,Post-metal,Cult of Luna,Beyond IV,Beyond IV,66fKFHHIHcTpU1S7TvXGhk,29
Post-metal,Post-metal,Cult of Luna,Marching To The Heartbeats,Somewhere Along The Highway,6YlyfHyxKu3wP3AZqKmyr9,30
Post-metal,Post-metal,Cult of Luna,Chevron,Chevron,26kcTLc4hM2vcoLmkG5Qba,5
Post-metal,Post-metal,Cult of Luna,Beyond III,Beyond III,67it4qByaN24lKOLOThcuL,22
Post-metal,Post-metal,Cult of Luna,Finland,Somewhere Along The Highway,3N8cK1O5u0RawDBbP4a0hc,26
Post-metal,Post-metal,Cult of Luna,Blood Upon Stone,The Long Road North,3DwKUwbM2bAoFSWvA70vPP,26
Post-metal,Post-metal,Cult of Luna,The Silver Arc,The Long Road North,5qmZvT2AEi0OZNVKDtcMPi,25
Post-metal,Post-metal,Pelican,三原色,解放のヒント,4EG10OLde2d8EisbYoKTuZ,53
Post-metal,Post-metal,Pelican,ディザイア,解放のヒント,5Ty0NlIpLVOPhVilEoyLWa,37
Post-metal,Post-metal,Pelican,Who are you?,解放のヒント,74FACmFmyF85SPX6qMjbGy,34
Post-metal,Post-metal,Pelican,記憶について （2019 Version）,三原色,4rNtiI0lcyTBwTNLsJjN4I,23
Post-metal,Post-metal,Pelican,Telepath Telepath,Boys just want to be culture,5EhIewy8MAd9nKiz1uZr8r,22
Post-metal,Post-metal,Pelican,新世解,解放のヒント,7HeaDQhZrY6lzIpNrAx8DR,20
Post-metal,Post-metal,Pelican,Night Diver,Home Electronics,1PVWyyYLamHquMy94G5asw,20
Post-metal,Post-metal,Pelican,ベートーヴェンのホワイトノイズ,ベートーヴェンのホワイトノイズ,4YsUbVKj8ElPZDgT8he4LG,18
Post-metal,Post-metal,Pelican,シルエット,シルエット,7qPgXj1PfnOuy00FzSFL94,17
Post-metal,Post-metal,Pelican,Amulet Song,解放のヒント,3HniHmd6HP57ttYsSeDMWd,17
Power Metal,Power Metal,DragonForce,Through The Fire And Flames,Inhuman Rampage,1UMdbkqX19OiwfExH7gzYA,66
Power Metal,Power Metal,DragonForce,Fury of the Storm,Sonic Firestorm,52fVArVuVU3VeYrehHxezE,56
Power Metal,Power Metal,DragonForce,Soldiers Of The Wastelands,Sonic Firestorm,00xafciO2zyxQilzRKS8GI,52
Power Metal,Power Metal,DragonForce,Cry Thunder,The Power Within,45W8En2qul3ljQKzIbsyT4,48
Power Metal,Power Metal,DragonForce,Heroes Of Our Time,Ultra Beatdown,1tFymuXxMIJb7dTZthwXJN,49
Power Metal,Power Metal,DragonForce,Ashes of the Dawn,Reaching into Infinity,02kCXxQSaaVZiyXZMQWgpA,45
Power Metal,Power Metal,DragonForce,Valley of the Damned - Remastered 2009,Valley of the Damned (2010 Edition),0rTFmaEAuD8YOQbWScjPwr,45
Power Metal,Power Metal,DragonForce,Burning Heart,Warp Speed Warriors,4AJRBken7fQbH0dk6wcJbK,42
Power Metal,Power Metal,DragonForce,Power of the Triforce,Warp Speed Warriors,7iEAXxrT1jn6AVa6hLRZ7m,45
Power Metal,Power Metal,DragonForce,Operation Ground And Pound,Inhuman Rampage,6Nag3hG864V4zICoYEyR9L,43
Power Metal,Power Metal,Blind Guardian,The Bard's Song - In the Forest - Remastered 2007,Somewhere Far Beyond (Remastered 2007),7xPGvZaG9W7UOrCgEwbONe,56
Power Metal,Power Metal,Blind Guardian,Mirror Mirror - Remastered 2007,Nightfall in Middle Earth (Remastered 2007),4gFhLQA90CAFuS0Ma8aIiX,51
Power Metal,Power Metal,Blind Guardian,Valhalla,Memories of a Time to Come,5JHQnFsdxFCwqJze3z7hQJ,48
Power Metal,Power Metal,Blind Guardian,Nightfall - Remastered 2007,Nightfall in Middle Earth (Remastered 2007),7s0fJ0s9A5eRh4NXaMkfgS,48
Power Metal,Power Metal,Blind Guardian,Finsterwacht,WELTENWANDERER - Von Träumen & Krawall,0PPbiB2d3GjL395u8zkR1C,39
Power Metal,Power Metal,Blind Guardian,Skalds and Shadows,A Twist in the Myth,1pJa9UimhswE2Vw6i89Cwi,46
Power Metal,Power Metal,Blind Guardian,Lord of the Rings - Remastered 2007,Tales from the Twilight World (Remastered 2007),6rXKlkP7AGhZ2yxu3dnjjf,43
Power Metal,Power Metal,Blind Guardian,Twilight of the Gods,Beyond the Red Mirror,7LvIHenP3bZ7yp5NiXWJYF,43
Power Metal,Power Metal,Blind Guardian,Deliver Us From Evil,The God Machine,4xr3Pxc0E2zHxUVRcLn5oI,42
Power Metal,Power Metal,Blind Guardian,Blood Of The Elves,The God Machine,6WvYGntHmlkpCJsT6JxHW6,42
Power Metal,Power Metal,Helloween,I Want Out - 2024 Remaster,"Keeper of the Seven Keys, Pt. 2 (2024 Remaster)",2lp0PO2D90zcFWy8toVqgn,63
Power Metal,Power Metal,Helloween,Forever and One (Neverland) (2024 Remaster),The Time of the Oath (2024 Remaster),4JtlSNG23w7WbMCekGUJak,55
Power Metal,Power Metal,Helloween,A Little Is A Little Too Much,Giants & Monsters,4uFUalyidCKsnJbFCzRmhs,54
Power Metal,Power Metal,Helloween,Future World - 2024 Remaster,"Keeper of the Seven Keys, Pt. 1 (2024 Remaster)",1RJV0ehtxjfViTBsowIhEs,55
Power Metal,Power Metal,Helloween,A Tale That Wasn't Right - 2024 Remaster,"Keeper of the Seven Keys, Pt. 1 (2024 Remaster)",18XBoS4OTPBL3m9otvRnCI,54
Power Metal,Power Metal,Helloween,Eagle Fly Free - 2024 Remaster,"Keeper of the Seven Keys, Pt. 2 (2024 Remaster)",1J69IqVQm0ZA11Tw94omT6,54
Power Metal,Power Metal,Helloween,Giants On The Run,Giants & Monsters,5bq6chTnWz50tpaV8KOuAX,50
Power Metal,Power Metal,Helloween,Universe (Gravity For Hearts),Giants & Monsters,5DGN0pFPlFc48tAy7gP4ZI,48
Power Metal,Power Metal,Helloween,Dr. Stein - 2024 Remaster,"Keeper of the Seven Keys, Pt. 2 (2024 Remaster)",04MVex8l88ELr5v4sMc3B1,51
Power Metal,Power Metal,Helloween,If I Could Fly,The Dark Ride (Special Edition),33v9NERZw9Ox5PlqUZMVMC,50
Power Metal,Power Metal,Sonata Arctica,FullMoon,Ecliptica (International Version),2OcgUwz7uomyLpOi0juero,49
Power Metal,Power Metal,Sonata Arctica,Tallulah,Silence,33F4l7xj1cEeiqyUCfHlvw,48
Power Metal,Power Metal,Sonata Arctica,Replica,Ecliptica (International Version),2A4rfHIusMPUyTN2RAgsKw,47
Power Metal,Power Metal,Sonata Arctica,I Have a Right,Stones Grow Her Name,4CmtxfLMOwBvrrE7OFBzCq,46
Power Metal,Power Metal,Sonata Arctica,Wolf & Raven,Silence,6yXvRpQDpmEuUIS9CsSjrk,46
Power Metal,Power Metal,Sonata Arctica,Victoria's Secret,Winterheart's Guild,3jA4IA75ZNJFgsYIxXXjLM,45
Power Metal,Power Metal,Sonata Arctica,Last Drop Falls,Silence,0d7hsFTBpokWSU115U0xx6,44
Power Metal,Power Metal,Sonata Arctica,Don't Say a Word,Reckoning Night,6khWZRJMRkIL6sZIeogVYn,43
Power Metal,Power Metal,Sonata Arctica,Paid in Full,Unia,4a9FZDn8ydY1jDrObifbno,43
Power Metal,Power Metal,Sonata Arctica,Fullmoon,Ecliptica Revisited (15th Anniversary Edition),5eP2RWhqKSoiewnR3nIVle,43
Power Metal,Power Metal,Angra,Carry On,Angels Cry,6aOZrQetoTW7XnFBjsnyXF,53
Power Metal,Power Metal,Angra,Wuthering Heights,Angels Cry,14ILPmvz8SimpiISsCB58J,53
Power Metal,Power Metal,Angra,Rebirth,Rebirth,1das0WEGlru6mxVx9wAuve,50
Power Metal,Power Metal,Angra,Nova Era,Rebirth,5LS60Wzgi402hmYSoiNuBK,50
Power Metal,Power Metal,Angra,Bleeding Heart,Hunters and Prey,1SfdoZPbs0ObLEwwR7KcjF,48
Power Metal,Power Metal,Angra,Heroes of Sand,Rebirth,7zaRMwIjR8IRhag7477mFl,47
Power Metal,Power Metal,Angra,Spread Your Fire,Temple Of Shadows,4vpxG3E6LdXfskPmgB1Jvv,46
Power Metal,Power Metal,Angra,The Temple of Hate,Temple Of Shadows,02cG5xHALLspO8UJBQd3cQ,43
Power Metal,Power Metal,Angra,Nothing To Say,Holy Land,14QCbc1OMCivLnTXdu7kff,43
Power Metal,Power Metal,Angra,Angels Cry,Angels Cry,2nAZibb7kaMAb1bAsB3KFs,41
Power Metal,Power Metal,Sabaton,The Last Stand,The Last Stand,0bUgTRe5st6TMbRCEjKezX,68
Power Metal,Power Metal,Sabaton,To Hell and Back,Heroes,1BrgjqSg9du0lj3TUMLluL,68
Power Metal,Power Metal,Sabaton,Crossing the Rubicon (feat. NOTHING MORE),Crossing the Rubicon (feat. NOTHING MORE),2EVeVyXH9mQ5IIGi9b3smP,66
Power Metal,Power Metal,Sabaton,Templars,Legends,0MxqiUhIbMwIEOYTgdNbxb,55
Power Metal,Power Metal,Sabaton,Stormtroopers,The War to End All Wars,7cUHFTxJhxtZ5tpY34SMRw,65
Power Metal,Power Metal,Sabaton,Primo Victoria,Primo Victoria (Re-Armed),5DbAOJ5dYW5A9xBhkeb33t,64
Power Metal,Power Metal,Sabaton,Soldier of Heaven,The War to End All Wars,2c03eSv5IkwbDty49pKg1L,63
Power Metal,Power Metal,Sabaton,Night Witches,Heroes,1xBRGN41DWx2vwNFY5CvGe,63
Power Metal,Power Metal,Sabaton,Bismarck,Bismarck,39m87lOMd5ccENPVvAT7gH,63
Power Metal,Power Metal,Sabaton,The Duelist,Legends,2mz3lcK6rYGTlNUtkgZm4f,53
Power Metal,Power Metal,Stratovarius,Hunting High and Low,Infinite,1vDJE9fE7FB8proknu3u8E,56
Power Metal,Power Metal,Stratovarius,Black Diamond,Visions,1EoN7hqAsyuTUrBjJPzWJF,56
Power Metal,Power Metal,Stratovarius,Eagleheart,"Elements, Pt. 1 & 2 (Complete Edition)",0wC8UdkflVFiR95fL55Uzd,52
Power Metal,Power Metal,Stratovarius,Unbreakable,Unbreakable,1lLhZ1NFcP1A6KSBJQlDan,27
Power Metal,Power Metal,Stratovarius,Paradise,Visions,6ZbJnO5y5UvgnBD2WBWXGR,49
Power Metal,Power Metal,Stratovarius,Speed of Light,Episode (Original Version),5UQiOGk3n63zuv4LgNRFX7,47
Power Metal,Power Metal,Stratovarius,Destiny - Remastered 2016,Destiny (Reissue 2016),6IYrxDpz2HPRPfPUd0dSwr,47
Power Metal,Power Metal,Stratovarius,World on Fire,Survive,4d3ffZ4UnPuPb9WW6SottL,44
Power Metal,Power Metal,Stratovarius,Stratosphere,Episode (Original Version),2t76ryuVBXm2HOQkpejaxC,44
Power Metal,Power Metal,Stratovarius,4000 Rainy Nights - Remastered 2016,Destiny (Reissue 2016),5Hcs6SnriDmwf3yUUSMxuZ,43
Power Metal,Power Metal,Kamelot,When the Lights Are Down,The Black Halo,44mommx98x2Dh3Ud9fdbym,49
Power Metal,Power Metal,Kamelot,The Haunting (Somewhere in Time) [feat. Simone Simons],The Black Halo,4riKzzeTonEgPN9OCCvMqQ,47
Power Metal,Power Metal,Kamelot,Forever,Karma,2AQPuZzaegH8a65SWyq3YA,45
Power Metal,Power Metal,Kamelot,March of Mephisto (feat. Shagrath),The Black Halo,7m7LZGSKYcpB7nvG6FbVbM,44
Power Metal,Power Metal,Kamelot,Sacrimony (Angel of Afterlife) [feat. Elize Ryd & Alissa White-Gluz],Silverthorn,6kYXhT8TCJ3Xa1ghY8gAta,44
Power Metal,Power Metal,Kamelot,Soul Society,The Black Halo,0WOg0OZwO9aRKjXrMGVpLb,41
Power Metal,Power Metal,Kamelot,Center of the Universe,Epica,35TLynakKhHyg7FcONAypo,40
Power Metal,Power Metal,Kamelot,Liar Liar (Wasteland Monarchy),Haven,6UYvI5UZZXq97YWJwk38uT,39
Power Metal,Power Metal,Kamelot,Karma,Karma,5LcdZwPKlC4CF8IGFs1ynd,40
Power Metal,Power Metal,Kamelot,Ghost Opera,Ghost Opera: The Second Coming,51deop2co1lc2bcmk0BOcJ,38
Power Metal,Power Metal,Rhapsody of Fire,Emerald Sword,Symphony of Enchanted Lands,5efydZMkYiKSdRnvjCtTqo,54
Power Metal,Power Metal,Rhapsody of Fire,Dawn of Victory,Dawn of Victory,2Wy6uQOX2y45ooKuQb7Q9B,53
Power Metal,Power Metal,Rhapsody of Fire,Holy Thunderforce,Dawn of Victory,7vvbcPlj9bCOyx0gAmESg2,47
Power Metal,Power Metal,Rhapsody of Fire,Triumph for My Magic Steel,Dawn of Victory,0T0Odnj3dRmmtpEzH4ZFuJ,44
Power Metal,Power Metal,Rhapsody of Fire,Power of the Dragonflame,Power of the Dragonflame,0PXA1IlMwAK2fuAKVfCAyz,44
Power Metal,Power Metal,Rhapsody of Fire,Wisdom of the Kings,Symphony of Enchanted Lands,7xkqn8jhdDyTpzfTloh9NN,44
Power Metal,Power Metal,Rhapsody of Fire,Unholy Warcry,Symphony of Enchanted Lands II (The Dark Secret),3f6KCfAEKkL43OvGty6NcC,42
Power Metal,Power Metal,Rhapsody of Fire,Land of Immortals,Legendary Tales,6pjNn6eqej3XC0pM7K5pmz,41
Power Metal,Power Metal,Rhapsody of Fire,Knightrider of Doom,Power of the Dragonflame,5yKGD43Lxo76R7hPUEKmvr,40
Power Metal,Power Metal,Rhapsody of Fire,The Magic of the Wizard's Dream (English Version),The Magic of the Wizard's Dream - EP (feat. Christopher Lee),1DH9pHPoBQ1YJRbzuFfnhV,39
Power Metal,Power Metal,Powerwolf,Army of the Night,Blessed & Possessed,6vQT1Y3MTGCpc31VIF5Ela,62
Power Metal,Power Metal,Powerwolf,Demons Are a Girl's Best Friend,The Sacrament of Sin,1KCDsPKFISNM2YZFFAoI7s,60
Power Metal,Power Metal,Powerwolf,We Drink Your Blood,Blood of the Saints,3pWvRhml43vlUrGYlIzLM6,59
Power Metal,Power Metal,Powerwolf,Sanctified with Dynamite,Blood of the Saints,2ZUUturolW3VpzXWzPEy2X,57
Power Metal,Power Metal,Powerwolf,Incense & Iron,The Sacrament of Sin,5KDcHol0FbJZCmNivYabkJ,56
Power Metal,Power Metal,Powerwolf,Sainted by the Storm,Interludium (Deluxe Version),16MCZinejQ0bKxQ9ZRkaqQ,54
Power Metal,Power Metal,Powerwolf,Armata Strigoi,Blessed & Possessed,0Dvud5QKnPMk8yqGcGAuyE,54
Power Metal,Power Metal,Powerwolf,Venom of Venus,The Sacrament of Sin,4cHC6wUiJ0XF1siHpWUSPv,54
Power Metal,Power Metal,Powerwolf,Dancing with the Dead,Call of the Wild (Deluxe Version),1XyaC0j83whAn7Cpv66Duq,52
Power Metal,Power Metal,Powerwolf,Sinners of the Seven Seas,Wake Up The Wicked (Deluxe Version),5LDrzjiXepAwUibop6NWqy,49
Power Metal,Power Metal,HammerFall,Hearts on Fire,Crimson Thunder,0eV3PB3T0OxW4feG1DlOjQ,61
Power Metal,Power Metal,HammerFall,Last Man Standing,Any Means Necessary,18S33odAheWBHbVAefiRLM,58
Power Metal,Power Metal,HammerFall,Any Means Necessary,"No Sacrifice, No Victory",0PyZiU4DnQ23rUjx01XlIh,54
Power Metal,Power Metal,HammerFall,At the End of the Rainbow,Legacy of Kings,7K8tplxNrEPRR2wcc6y0xT,49
Power Metal,Power Metal,HammerFall,Blood Bound,"Chapter V: Unbent, Unbowed, Unbroken",1tedBknW0ryQX3Z5e7tGZg,49
Power Metal,Power Metal,HammerFall,Glory to the Brave,Glory to the Brave,1Z45Falnkv2ikX8aoWGcIh,48
Power Metal,Power Metal,HammerFall,Always Will Be,Renegade,13bdSVP2YguoHwN4BIFnOT,47
Power Metal,Power Metal,HammerFall,Crimson Thunder,Crimson Thunder,06OAtSr9Yof33xxJgjpDte,45
Power Metal,Power Metal,HammerFall,Heeding the Call,Legacy of Kings,0AqM32Ni3s9Sm0fTkvKU6U,45
Power Metal,Power Metal,HammerFall,Riders of the Storm,Crimson Thunder,4WOex7Tv9mkAEdnuKiknjt,44
Progressive Metal,Progressive Metal,Queensrÿche,Silent Lucidity - Remastered 2003,Empire - 20th Anniversary Edition,6OSyCAmXT4Gkd3OQ2aPOaF,62
Progressive Metal,Progressive Metal,Queensrÿche,Jet City Woman - Remastered 2003,Empire - 20th Anniversary Edition,4sOlbksuGHyUkSafNnho2f,57
Progressive Metal,Progressive Metal,Queensrÿche,I Don't Believe In Love - Remastered 2003,Operation: Mindcrime (Deluxe Edition),0U2TocFjqul3sis3sE5jZl,54
Progressive Metal,Progressive Metal,Queensrÿche,Another Rainy Night (Without You) - Remastered 2003,Empire - 20th Anniversary Edition,4tUma2etb9HVEHTeIdJjl3,51
